2011-02-10 19:29:11 Notice: Notice (8): Undefined variable: response in [/var/www/fasa/trunk/app/controllers/onereports_controller.php, line 113]
2011-07-07 14:39:15 Notice: Notice (8): Undefined offset: 6 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 254]
2011-07-07 14:39:15 Notice: Notice (8): Undefined offset: 2 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 255]
2011-07-07 14:39:15 Notice: Notice (8): Undefined offset: 3 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 255]
2011-07-07 14:39:15 Notice: Notice (8): Undefined offset: 4 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 255]
2011-07-07 14:39:15 Notice: Notice (8): Undefined offset: 1 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 255]
2011-07-07 14:39:15 Notice: Notice (8): Undefined offset: 5 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 255]
2011-07-07 14:39:15 Notice: Notice (8): Undefined offset: 6 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 255]
2011-07-07 14:39:15 Notice: Notice (8): Undefined offset: 2 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 256]
2011-07-07 14:39:15 Notice: Notice (8): Undefined offset: 3 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 256]
2011-07-07 14:39:15 Notice: Notice (8): Undefined offset: 4 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 256]
2011-07-07 14:39:15 Notice: Notice (8): Undefined offset: 1 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 256]
2011-07-07 14:39:15 Notice: Notice (8): Undefined offset: 5 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 256]
2011-07-07 14:39:15 Notice: Notice (8): Undefined offset: 6 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 256]
2011-07-07 14:39:15 Notice: Notice (8): Undefined offset: 2 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 257]
2011-07-07 14:39:15 Notice: Notice (8): Undefined offset: 3 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 257]
2011-07-07 14:39:15 Notice: Notice (8): Undefined offset: 4 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 257]
2011-07-07 14:39:15 Notice: Notice (8): Undefined offset: 1 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 257]
2011-07-07 14:39:15 Notice: Notice (8): Undefined offset: 5 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 257]
2011-07-07 14:39:15 Notice: Notice (8): Undefined offset: 6 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 257]
2011-07-07 14:39:15 Notice: Notice (8): Undefined variable: planificaciones in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 475]
2011-07-07 14:39:16 Notice: Notice (8): Undefined offset: 0 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 501]
2011-07-07 14:39:16 Notice: Notice (8): Undefined offset: 1 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 501]
2011-07-07 14:39:16 Notice: Notice (8): Undefined offset: 2 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 501]
2011-07-07 14:39:16 Notice: Notice (8): Undefined offset: 3 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 501]
2011-07-07 14:39:16 Notice: Notice (8): Undefined offset: 4 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 501]
2011-07-07 14:39:16 Notice: Notice (8): Undefined offset: 5 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 501]
2011-07-07 14:39:16 Notice: Notice (8): Undefined offset: 0 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 502]
2011-07-07 14:39:16 Notice: Notice (8): Undefined offset: 1 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 502]
2011-07-07 14:39:16 Notice: Notice (8): Undefined offset: 2 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 502]
2011-07-07 14:39:16 Notice: Notice (8): Undefined offset: 3 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 502]
2011-07-07 14:39:16 Notice: Notice (8): Undefined offset: 4 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 502]
2011-07-07 14:39:16 Notice: Notice (8): Undefined offset: 5 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 502]
2011-07-07 14:39:16 Notice: Notice (8): Undefined offset: 0 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 503]
2011-07-07 14:39:16 Notice: Notice (8): Undefined offset: 1 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 503]
2011-07-07 14:39:16 Notice: Notice (8): Undefined offset: 2 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 503]
2011-07-07 14:39:16 Notice: Notice (8): Undefined offset: 3 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 503]
2011-07-07 14:39:16 Notice: Notice (8): Undefined offset: 4 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 503]
2011-07-07 14:39:16 Notice: Notice (8): Undefined offset: 5 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 503]
2011-07-07 14:39:16 Notice: Notice (8): Undefined offset: 0 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 504]
2011-07-07 14:39:16 Notice: Notice (8): Undefined offset: 1 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 504]
2011-07-07 14:39:16 Notice: Notice (8): Undefined offset: 2 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 504]
2011-07-07 14:39:16 Notice: Notice (8): Undefined offset: 3 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 504]
2011-07-07 14:39:16 Notice: Notice (8): Undefined offset: 4 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 504]
2011-07-07 14:39:16 Notice: Notice (8): Undefined offset: 5 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 504]
2011-07-07 14:39:16 Notice: Notice (8): Undefined offset: 0 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 511]
2011-07-07 14:39:16 Notice: Notice (8): Undefined offset: 1 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 512]
2011-07-07 14:39:16 Notice: Notice (8): Undefined offset: 2 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 513]
2011-07-07 14:39:16 Notice: Notice (8): Undefined offset: 3 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 514]
2011-07-07 14:39:16 Notice: Notice (8): Undefined offset: 4 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 515]
2011-07-07 14:39:16 Notice: Notice (8): Undefined offset: 5 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 516]
2011-07-07 14:39:16 Notice: Notice (8): Undefined offset: 6 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 643]
2011-07-07 14:45:35 Notice: Notice (8): Undefined index: email in [/home/stephan/proyectos/fasa/trunk/app/views/users/index.ctp, line 25]
2011-07-07 14:46:13 Notice: Notice (8): Undefined index: email in [/home/stephan/proyectos/fasa/trunk/app/views/users/index.ctp, line 25]
2011-07-07 14:46:43 Notice: Notice (8): Undefined index: email in [/home/stephan/proyectos/fasa/trunk/app/views/users/index.ctp, line 25]
2011-07-07 14:46:50 Notice: Notice (8): Undefined offset: 6 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 643]
2011-07-07 14:48:31 Notice: Notice (8): Undefined offset: 6 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 650]
2011-07-07 14:49:26 Notice: Notice (8): Undefined offset: 6 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 660]
2011-07-07 14:49:46 Notice: Notice (8): Undefined offset: 6 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 656]
2011-07-07 14:51:27 Notice: Notice (8): Undefined offset: 6 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 656]
2011-07-07 14:51:58 Notice: Notice (8): Undefined offset: 6 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 657]
2011-07-07 15:11:09 Notice: Notice (8): Undefined variable: group_id in [/home/stephan/proyectos/fasa/trunk/app/controllers/emsefors_controller.php, line 109]
2011-07-07 15:11:31 Notice: Notice (8): Undefined variable: group_id in [/home/stephan/proyectos/fasa/trunk/app/controllers/emsefors_controller.php, line 110]
2011-07-07 15:11:51 Notice: Notice (8): Undefined index: User in [/home/stephan/proyectos/fasa/trunk/app/controllers/emsefors_controller.php, line 110]
2011-07-07 15:15:45 Notice: Notice (8): Undefined offset: 6 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reports_controller.php, line 643]
2011-07-07 15:19:54 Notice: Notice (8): Undefined variable: i in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 36]
2011-07-07 15:19:54 Notice: Notice (8): Undefined variable: class in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 36]
2011-07-07 15:19:54 Notice: Notice (8): Undefined variable: i in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 37]
2011-07-07 15:19:54 Notice: Notice (8): Undefined variable: class in [/home/stephan/proyectos/fasa/trunk/app/views/tworeports/view.ctp, line 37]
2011-07-07 15:24:03 Notice: Notice (8): Undefined offset: 2 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 233]
2011-07-07 15:24:03 Notice: Notice (8): Undefined offset: 3 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 233]
2011-07-07 15:24:03 Notice: Notice (8): Undefined offset: 4 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 233]
2011-07-07 15:24:03 Notice: Notice (8): Undefined offset: 2 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 234]
2011-07-07 15:24:03 Notice: Notice (8): Undefined offset: 3 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 234]
2011-07-07 15:24:03 Notice: Notice (8): Undefined offset: 4 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 234]
2011-07-07 15:24:03 Notice: Notice (8): Undefined offset: 2 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 235]
2011-07-07 15:24:03 Notice: Notice (8): Undefined offset: 3 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 235]
2011-07-07 15:24:03 Notice: Notice (8): Undefined offset: 4 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 235]
2011-07-07 15:24:03 Notice: Notice (8): Undefined offset: 2 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 236]
2011-07-07 15:24:03 Notice: Notice (8): Undefined offset: 3 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 236]
2011-07-07 15:24:03 Notice: Notice (8): Undefined offset: 4 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 236]
2011-07-07 15:24:03 Notice: Notice (8): Undefined offset: 1 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 240]
2011-07-07 15:24:03 Notice: Notice (8): Undefined offset: 5 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 240]
2011-07-07 15:24:03 Notice: Notice (8): Undefined offset: 1 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 241]
2011-07-07 15:24:03 Notice: Notice (8): Undefined offset: 5 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 241]
2011-07-07 15:24:03 Notice: Notice (8): Undefined offset: 1 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 242]
2011-07-07 15:24:03 Notice: Notice (8): Undefined offset: 5 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 242]
2011-07-07 15:24:03 Notice: Notice (8): Undefined offset: 1 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 243]
2011-07-07 15:24:03 Notice: Notice (8): Undefined offset: 5 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 243]
2011-07-07 15:24:03 Notice: Notice (8): Undefined offset: 6 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 247]
2011-07-07 15:24:03 Notice: Notice (8): Undefined offset: 6 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 248]
2011-07-07 15:24:03 Notice: Notice (8): Undefined offset: 6 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 249]
2011-07-07 15:24:03 Notice: Notice (8): Undefined offset: 6 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 250]
2011-07-07 15:24:03 Notice: Notice (8): Undefined offset: 2 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 254]
2011-07-07 15:24:03 Notice: Notice (8): Undefined offset: 3 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 254]
2011-07-07 15:24:03 Notice: Notice (8): Undefined offset: 4 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 254]
2011-07-07 15:24:03 Notice: Notice (8): Undefined offset: 1 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 254]
2011-07-07 15:24:03 Notice: Notice (8): Undefined offset: 5 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 254]
2011-07-07 15:24:03 Notice: Notice (8): Undefined offset: 6 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 254]
2011-07-07 15:24:03 Notice: Notice (8): Undefined offset: 2 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 255]
2011-07-07 15:24:03 Notice: Notice (8): Undefined offset: 3 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 255]
2011-07-07 15:24:03 Notice: Notice (8): Undefined offset: 4 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 255]
2011-07-07 15:24:03 Notice: Notice (8): Undefined offset: 1 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 255]
2011-07-07 15:24:03 Notice: Notice (8): Undefined offset: 5 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 255]
2011-07-07 15:24:03 Notice: Notice (8): Undefined offset: 6 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 255]
2011-07-07 15:24:03 Notice: Notice (8): Undefined offset: 2 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 256]
2011-07-07 15:24:03 Notice: Notice (8): Undefined offset: 3 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 256]
2011-07-07 15:24:03 Notice: Notice (8): Undefined offset: 4 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 256]
2011-07-07 15:24:03 Notice: Notice (8): Undefined offset: 1 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 256]
2011-07-07 15:24:03 Notice: Notice (8): Undefined offset: 5 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 256]
2011-07-07 15:24:03 Notice: Notice (8): Undefined offset: 6 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 256]
2011-07-07 15:24:03 Notice: Notice (8): Undefined offset: 2 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 257]
2011-07-07 15:24:03 Notice: Notice (8): Undefined offset: 3 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 257]
2011-07-07 15:24:03 Notice: Notice (8): Undefined offset: 4 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 257]
2011-07-07 15:24:03 Notice: Notice (8): Undefined offset: 1 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 257]
2011-07-07 15:24:03 Notice: Notice (8): Undefined offset: 5 in [/home/stephan/proyectos/fasa/trunk/app/controllers/reportes_controller.php, line 257]
